timestamp,open,high,low,close,volume,sma_20,sma_50,rsi,ema_12,ema_26,macd,signal,macd_hist,bb_middle,bb_std,bb_upper,bb_lower,daily_return
2025-02-02 09:00:00,2.9007,2.901,2.88,2.8977,4038098.0,,,43.85282680227339,2.8994542865486372,2.924269864635592,-0.02481557808695456,-0.02585212655074097,0.0010365484637864103,,,,,-0.0010686707115278304
2025-02-02 10:00:00,2.8977,2.9001,2.8528,2.8639,7351106.0,,,41.48273910582908,2.8939843963103855,2.919798022810733,-0.025813626500347464,-0.025844426540662272,3.0800040314808014e-05,,,,,-0.01166442350829966
2025-02-02 11:00:00,2.8639,2.8712,2.7823,2.7871,22299720.0,,,35.06338196603683,2.877540643031865,2.909968539639568,-0.032427896607702955,-0.02716112055407041,-0.005266776053632544,,,,,-0.02681657879115895
2025-02-02 12:00:00,2.7871,2.8192,2.7325,2.7336,27187185.0,2.88946,,32.83314669652856,2.85539592871927,2.8969042033699703,-0.04150827465070028,-0.03003055137339639,-0.011477723277303894,2.88946,0.05902089192998091,3.007501783859962,2.7714182161400385,-0.01919557963474583
2025-02-02 13:00:00,2.7336,2.8248,2.7336,2.8204,21243501.0,2.880795,,44.52499046165582,2.8500119396855363,2.8912372253425653,-0.04122528565702899,-0.03226949823012291,-0.00895578742690608,2.880795,0.055529749968633,2.991854499937266,2.769735500062734,0.031752999707345575
2025-02-02 14:00:00,2.8205,2.8501,2.8106,2.8204,13700298.0,2.87358,,38.52008456659619,2.845456256656992,2.885990023465338,-0.04053376680834608,-0.033922351945767544,-0.006611414862578539,2.87358,0.05338730974777813,2.9803546194955564,2.7668053805044437,0.0
2025-02-02 15:00:00,2.8204,2.8204,2.7747,2.8106,13300553.0,2.86717,,36.60902572754107,2.8400937556328394,2.8804055772827204,-0.04031182164988101,-0.03520024588659024,-0.005111575763290771,2.86717,0.05283786620656717,2.9728457324131345,2.761494267586866,-0.003474684441923115
2025-02-02 16:00:00,2.8107,2.811,2.6881,2.7111,34246238.0,2.85652,,33.30136197966618,2.8202485624585565,2.867864423409926,-0.047615860951369715,-0.037683368899546134,-0.009932492051823581,2.85652,0.0615130846157733,2.9795461692315466,2.7334938307684538,-0.0354016935885576
2025-02-02 17:00:00,2.7111,2.7327,2.5233,2.5742,101956998.0,2.83963,,28.60909690177978,2.7823949374649324,2.846111503157339,-0.06371656569240658,-0.04289000825811822,-0.020826557434288358,2.83963,0.08669803676524207,3.0130260735304844,2.666233926469516,-0.050496108590609046
2025-02-02 18:00:00,2.5742,2.6277,2.5001,2.5384,81286417.0,2.8222050000000003,,26.315789473684177,2.7448572547780197,2.8233180584790176,-0.07846080370099795,-0.05000416734669417,-0.02845663635430378,2.8222050000000003,0.10888112530355423,3.0399672506071087,2.604442749392892,-0.013907233315204603
2025-02-02 19:00:00,2.5384,2.7009,2.5044,2.6687,78632922.0,2.81175,,33.71024734982328,2.7331407540429398,2.8118648689620533,-0.07872411491911357,-0.05574815686117805,-0.022975958057935522,2.81175,0.11321468428097982,3.0381793685619596,2.5853206314380404,0.05133154743145263
2025-02-02 20:00:00,2.6687,2.7207,2.6253,2.6341,36572548.0,2.797005,,31.918345275111477,2.7179037149594105,2.79869710089079,-0.08079338593137964,-0.06075720267521837,-0.020036183256161265,2.797005,0.11630209970046393,3.029609199400928,2.564400800599072,-0.012965114100498276
2025-02-02 21:00:00,2.6341,2.6459,2.5732,2.6082,33094657.0,2.7805349999999995,,31.657280772324967,2.7010262203502706,2.7845862045285092,-0.08355998417823862,-0.06531775897582243,-0.018242225202416196,2.7805349999999995,0.11864421504294959,3.017823430085899,2.5432465699141003,-0.009832580387988288
2025-02-02 22:00:00,2.6082,2.6535,2.4603,2.5837,45612679.0,2.76546,,28.89657926261144,2.682976032604075,2.769705744933805,-0.08672971232972992,-0.06960014964660394,-0.017129562683125987,2.76546,0.12369246413670588,3.0128449282734118,2.5180750717265883,-0.009393451422436971
2025-02-02 23:00:00,2.5836,2.5862,2.4694,2.58,60873796.0,2.75277,,28.87352041494877,2.667133566049602,2.755653467531301,-0.08851990148169886,-0.07338410001362293,-0.01513580146807593,2.75277,0.1292083226095698,3.0111866452191394,2.4943533547808605,-0.0014320548051243165
2025-02-03 00:00:00,2.5801,2.5813,2.1817,2.3937,222134424.0,2.73046,,24.004865103936268,2.6250668635804324,2.728842099566019,-0.1037752359855868,-0.07946232720801572,-0.024312908777571085,2.73046,0.15019039285274818,3.030840785705496,2.4300792142945036,-0.07220930232558143
2025-02-03 01:00:00,2.3941,2.4157,2.0,2.0976,215208235.0,2.69038,,19.32010323039954,2.5439181153372887,2.682083425524092,-0.13816531018680323,-0.09120292380377322,-0.046962386383030005,2.69038,0.20111483914996278,3.092609678299926,2.2881503217000745,-0.12369971174332628
2025-02-03 02:00:00,2.0984,2.1743,1.7711,2.1529,275194822.0,2.652945,,24.202576632607702,2.483761482208475,2.642884653263048,-0.1591231710545733,-0.10478697325393324,-0.05433619780064006,2.652945,0.2276585242372758,3.1082620484745513,2.1976279515254484,0.026363463005339316
2025-02-03 03:00:00,2.153,2.3216,2.1458,2.2589,132518906.0,2.6218,,25.473923298680873,2.449167408022556,2.6144413456139333,-0.16527393759137743,-0.11688436612142208,-0.048389571469955345,2.6218,0.237113818993947,3.096027637987894,2.147572362012106,0.049235914348088716
2025-02-03 04:00:00,2.2589,2.3215,2.119,2.1389,86764218.0,2.5837049999999997,,23.056851427215932,2.40143396063447,2.579216060753642,-0.17778210011917173,-0.12906391292097202,-0.0487181871981997,2.5837049999999997,0.25074238504467933,3.0851897700893582,2.082220229910641,-0.05312320155828065
2025-02-03 05:00:00,2.1389,2.3,2.1307,2.2932,54537582.0,2.55348,,31.642066420664207,2.384782582075321,2.558029685883002,-0.17324710380768105,-0.13790055109831384,-0.03534655270936721,2.55348,0.24731105621527566,3.048102112430551,2.0588578875694488,0.07213988498761048
2025-02-03 06:00:00,2.2932,2.3486,2.2536,2.3174,47502817.0,2.526155,,35.24252192818052,2.37441603098681,2.5402052647064832,-0.16578923371967313,-0.14347828762258572,-0.02231094609708742,2.526155,0.2413266501631073,3.0088083003262147,2.0435016996737856,0.010552939124367722
2025-02-03 07:00:00,2.3173,2.4531,2.3055,2.4298,68305656.0,2.50829,,44.48602413319078,2.382936641604224,2.5320270969504475,-0.14909045534622356,-0.1446007211673133,-0.004489734178910271,2.50829,0.23410988400636373,2.9765097680127277,2.0400702319872726,0.04850263226029172
2025-02-03 08:00:00,2.4298,2.4298,2.3082,2.3616,43813422.0,2.48969,,43.41183484871069,2.3796540813574203,2.519402867546711,-0.13974878618929054,-0.14363033417170876,0.0038815479824182153,2.48969,0.23000863576464942,2.9497072715292987,2.0296727284707012,-0.028068153757510927
2025-02-03 09:00:00,2.3616,2.41,2.3518,2.3733,36471484.0,2.467335,,37.92511445389144,2.3786765303793556,2.508580432913621,-0.12990390253426565,-0.14088504784422015,0.010981145309954504,2.467335,0.21756524556773016,2.90246549113546,2.0322045088645395,0.004954268292682862
2025-02-03 10:00:00,2.3735,2.4405,2.3343,2.432,29597719.0,2.447915,,41.898500761645145,2.386880141090224,2.502907808253353,-0.11602766716312907,-0.13591357170800195,0.01988590454487288,2.447915,0.20110340695640397,2.850121813912808,2.045708186087192,0.024733493447941735
2025-02-03 11:00:00,2.4319,2.4329,2.3498,2.372,23519674.0,2.425985,,40.78351802715779,2.384590888614805,2.49321093356792,-0.10862004495311472,-0.13045486635702452,0.0218348214039098,2.425985,0.1825280375723119,2.7910410751446237,2.060928924855376,-0.024671052631578982
2025-02-03 12:00:00,2.372,2.4368,2.3515,2.3586,31281554.0,2.40836,,41.1398882153822,2.3805922903663737,2.4832397533036294,-0.1026474629372558,-0.12489338567307079,0.022245922735814994,2.40836,0.17014708312144555,2.748654166242891,2.068065833757109,-0.005649241146711614
2025-02-03 13:00:00,2.3585,2.3837,2.3213,2.3395,28964807.0,2.3966250000000002,,40.647118301314464,2.374270399540778,2.472592364170027,-0.09832196462924925,-0.11957910146430649,0.02125713683505724,2.3966250000000002,0.16615388515659457,2.7289327703131896,2.064317229686811,-0.008098024251674718
2025-02-03 14:00:00,2.3396,2.3998,2.2067,2.373,150523557.0,2.388355,,49.086415394121296,2.374074953457581,2.4652151520092844,-0.0911401985517033,-0.11389132088178586,0.022751122330082557,2.388355,0.1628084585769724,2.7139719171539447,2.062738082846055,0.014319298995511875
2025-02-03 15:00:00,2.3729,2.5959,2.3594,2.552,126323603.0,2.38252,,72.36660759992125,2.40144803754103,2.471643659267856,-0.07019562172682603,-0.1051521810507939,0.034956559323967865,2.38252,0.15408997918167724,2.6906999583633544,2.0743400416366455,0.07543194268857967
2025-02-03 16:00:00,2.5521,2.6668,2.5375,2.6104,84824496.0,2.381335,,72.45068210815586,2.4335944933039486,2.481921906729496,-0.04832741342554758,-0.09378722752574464,0.04545981410019706,2.381335,0.1521321145895004,2.685599229179001,2.077070770820999,0.022884012539184928
2025-02-03 17:00:00,2.6103,2.6953,2.5902,2.6748,40215215.0,2.384665,,71.27801084620894,2.4707030327956487,2.496209172897682,-0.025506140102033115,-0.08013101004100234,0.05462486993896923,2.384665,0.15797595178413854,2.700616903568277,2.068713096431723,0.024670548574931006
2025-02-03 18:00:00,2.6747,2.6934,2.6295,2.6795,30129072.0,2.3894550000000003,2.646962,81.35730858468679,2.5028256431347797,2.5097862712015573,-0.006960628066777552,-0.06549693364615738,0.05853630557937983,2.3894550000000003,0.16559708386384628,2.720649167727693,2.0582608322723077,0.0017571407208016865
2025-02-03 19:00:00,2.6795,2.7814,2.6608,2.7464,45660560.0,2.397775,2.6420160000000004,79.25380841724763,2.5402986211140446,2.527313214075516,0.012985407038528685,-0.049800465509220175,0.06278587254774887,2.397775,0.1792885615132011,2.7563521230264025,2.039197876973598,0.02496734465385342
2025-02-03 20:00:00,2.7463,2.7466,2.6443,2.6703,37390823.0,2.411605,2.636128,71.3490623109498,2.5602988332503456,2.5379048278477,0.02239400540264569,-0.035361571326847,0.05775557672949269,2.411605,0.18934391843248533,2.790292836864971,2.0329171631350293,-0.02770900087387118
2025-02-03 21:00:00,2.6703,2.7281,2.6661,2.6983,20132986.0,2.4416400000000005,2.631318,68.09055383371515,2.581529781981062,2.549785951710833,0.031743830270228646,-0.021940491007431874,0.05368432127766052,2.4416400000000005,0.18449420587107682,2.810628411742154,2.072651588257847,0.010485713215743653
2025-02-03 22:00:00,2.6983,2.735,2.675,2.7055,22177388.0,2.46927,2.626946,75.24592570841287,2.6006021232147445,2.561320325658179,0.03928179755656558,-0.009696033294632384,0.04897783085119796,2.46927,0.1803077926914487,2.8298855853828973,2.1086544146171025,0.0026683467368342484
2025-02-03 23:00:00,2.7055,2.7283,2.6564,2.7001,13565952.0,2.4913300000000005,2.6227079999999994,74.21458209839956,2.6159094888740144,2.571600301535351,0.0443091873386634,0.0011050108320267739,0.04320417650663663,2.4913300000000005,0.18020473473538903,2.8517394694707785,2.1309205305292225,-0.0019959342080945186
2025-02-04 00:00:00,2.7,2.7874,2.6953,2.6986,28788747.0,2.519315,2.6189419999999997,71.58354922279796,2.62863110597032,2.5810076866068066,0.04762341936351344,0.010408692538324108,0.03721472682518934,2.519315,0.16544866042625256,2.8502123208525054,2.188417679147495,-0.0005555349801859011
2025-02-04 01:00:00,2.6986,2.7724,2.6914,2.7543,19700546.0,2.54237,2.616472,81.16745475297577,2.647964781974886,2.5938441542655615,0.05412062770932469,0.019151079572524227,0.03496954813680046,2.54237,0.16440502329372383,2.8711800465874475,2.2135599534125525,0.020640332024012498
2025-02-04 02:00:00,2.7542,2.7796,2.721,2.7249,21193349.0,2.562745,2.6123899999999995,79.10376608930558,2.6598009693633653,2.6035519946903345,0.056248974673030805,0.026570658592625546,0.02967831608040526,2.562745,0.16025540626400556,2.883255812528011,2.242234187471989,-0.010674218494717502
2025-02-04 03:00:00,2.725,2.735,2.6887,2.7208,13425653.0,2.577295,2.608054,81.03532475988932,2.669185435615155,2.6122370321206803,0.05694840349447494,0.032646207572995425,0.024302195921479516,2.577295,0.16075922982424243,2.8988134596484847,2.255776540351515,-0.0015046423721970514
2025-02-04 04:00:00,2.7209,2.7303,2.67,2.6759,14931549.0,2.5930100000000005,2.603868,74.20489052261466,2.670218445520516,2.6169528075191484,0.05326563800136741,0.036770093658669824,0.016495544342697586,2.5930100000000005,0.1537746912993485,2.9005593825986975,2.2854606174013035,-0.016502499264922088
2025-02-04 05:00:00,2.6758,2.6775,2.5033,2.5253,74877640.0,2.60061,2.597698,47.764942240080366,2.647923300055821,2.610163710665878,0.03775958938994295,0.03696799280492445,0.0007915965850184975,2.60061,0.1458989228343031,2.892407845668606,2.308812154331394,-0.05628013004970289
2025-02-04 06:00:00,2.5254,2.596,2.5227,2.5772,25906005.0,2.60787,2.592444,47.19025050778606,2.6370427923549253,2.6077219543202577,0.029320838034667673,0.035438561850873095,-0.006117723816205421,2.60787,0.1405829895377383,2.8890359790754765,2.3267040209245238,0.02055201362214376
2025-02-04 07:00:00,2.5771,2.5771,2.472,2.486,28880990.0,2.61357,2.58418,34.71502590673576,2.613805439684937,2.598705513259498,0.015099926425439225,0.03137083476578632,-0.0162709083403471,2.61357,0.13260066722067365,2.8787713344413475,2.348368665558653,-0.03538724196802723
2025-02-04 08:00:00,2.4859,2.5326,2.4748,2.4991,23817871.0,2.620595,2.57613,35.59105431309901,2.5961584489641774,2.5913273270921278,0.004831121872049593,0.02606289218703898,-0.021231770314989386,2.620595,0.12165145844627052,2.8638979168925407,2.377292083107459,0.005269509251810023
2025-02-04 09:00:00,2.4991,2.5457,2.4976,2.5114,18140086.0,2.6291900000000004,2.568722,29.436471823591162,2.583118687585073,2.585406784344563,-0.0022880967594898216,0.02039269439773322,-0.022680791157223042,2.6291900000000004,0.10578382574606153,2.8407576514921233,2.4176223485078774,0.004921771837861799
2025-02-04 10:00:00,2.5114,2.58,2.5078,2.5666,20064152.0,2.63887,2.562038,40.58128973660309,2.5805773510335235,2.5840136892079286,-0.0034363381744051402,0.01562688788330555,-0.01906322605771069,2.63887,0.08856287745527087,2.8159957549105417,2.461744245089458,0.021979772238592155
2025-02-04 11:00:00,2.5666,2.6334,2.5645,2.5903,21875261.0,2.640785,2.5558899999999998,40.113511534236515,2.582073143182212,2.5844793418591934,-0.0024061986769812194,0.012020270571248196,-0.014426469248229415,2.640785,0.08698565686364294,2.814756313727286,2.4668136862727144,0.009234006078079782
2025-02-04 12:00:00,2.5903,2.6589,2.5848,2.6409,18654198.0,2.64231,2.55143,44.52170963364993,2.5911234288464873,2.5886586498696236,0.002464778976863702,0.010109172252371297,-0.007644393275507595,2.64231,0.08669178252806992,2.81569356505614,2.46892643494386,0.019534416862911463
2025-02-04 13:00:00,2.641,2.6592,2.5954,2.6051,16053585.0,2.638825,2.54779,42.33870967741937,2.593273670562412,2.589876527657059,0.003397142905353423,0.008766766382967722,-0.005369623477614299,2.638825,0.08671790851891072,2.8122608170378216,2.465389182962179,-0.013555984702184665
2025-02-04 14:00:00,2.605,2.6863,2.5897,2.6591,27671787.0,2.6378049999999997,2.5463000000000005,47.06319702602231,2.603400798168195,2.5950041922750544,0.008396605893140396,0.008692734285002258,-0.00029612839186186207,2.6378049999999997,0.0863334202228074,2.8104718404456146,2.465138159554385,0.02072857088019653
2025-02-04 15:00:00,2.659,2.6733,2.5865,2.6204,22397936.0,2.6315049999999998,2.5423,39.786422578184556,2.6060160599884727,2.596885363217643,0.009130696770829783,0.008780326782167764,0.00035036998866201825,2.6315049999999998,0.08250422301790925,2.796513446035818,2.4664965539641814,-0.014553796397277274
2025-02-04 16:00:00,2.6205,2.665,2.605,2.6192,11674999.0,2.62895,2.5382759999999998,41.57500398533397,2.6080443584517847,2.5985382992755954,0.009506059176189297,0.008925473260972072,0.0005805859152172247,2.62895,0.08202945234872053,2.7930089046974413,2.464891095302559,-0.00045794535185461616
2025-02-04 17:00:00,2.6192,2.6514,2.5947,2.6272,12135509.0,2.625395,2.534608,42.58555133079847,2.610991380228433,2.600661388218144,0.010329992010289057,0.00920637701083547,0.0011236149994535878,2.625395,0.0803900587923097,2.7861751175846194,2.464614882415381,0.0030543677458765295
2025-02-04 18:00:00,2.6273,2.656,2.605,2.6477,10138918.0,2.6225050000000003,2.53334,47.67633487145682,2.6166388601932895,2.6041457298316146,0.012493130361674876,0.009863727681003352,0.002629402680671524,2.6225050000000003,0.07837236673994533,2.779249733479891,2.4657602665201095,0.007802984165651505
2025-02-04 19:00:00,2.6476,2.7105,2.5864,2.5881,40253106.0,2.616905,2.5336179999999997,56.08763086467622,2.612248266317399,2.602957157251495,0.009291109065904024,0.009749203957983487,-0.0004580948920794633,2.616905,0.07651551253108203,2.7699360250621643,2.4638739749378358,-0.022510103108358215
2025-02-04 20:00:00,2.5882,2.62,2.532,2.5449,48787112.0,2.6092199999999997,2.533748,46.81522382173142,2.601886994576261,2.5986566270847176,0.0032303674915432623,0.008445436664695443,-0.005215069173152181,2.6092199999999997,0.07559146150611863,2.760402923012237,2.4580370769877624,-0.01669178161585705
2025-02-04 21:00:00,2.545,2.547,2.4209,2.4496,64797072.0,2.593985,2.529366,46.439749608763684,2.578458226179913,2.5876153954488124,-0.009157169268899423,0.00492491547797647,-0.014082084746875893,2.593985,0.07551770287401394,2.745020405748028,2.442949594251972,-0.03744744390742272
2025-02-04 22:00:00,2.4497,2.5231,2.437,2.5168,23952412.0,2.58358,2.5270200000000003,51.56554042101539,2.568972345229157,2.582369810600752,-0.013397465371595363,0.0012604393080621035,-0.014657904679657467,2.58358,0.07071404684397622,2.7250080936879524,2.4421519063120476,0.02743305029392551
2025-02-04 23:00:00,2.5169,2.5492,2.503,2.5274,13434482.0,2.57391,2.525404,51.4194464158978,2.5625765998092866,2.5782979727784743,-0.01572137296918763,-0.0021359231473878433,-0.013585449821799787,2.57391,0.06385251839405073,2.7016150367881018,2.4462049632118985,0.004211697393515568
2025-02-05 00:00:00,2.5275,2.545,2.5024,2.5238,10609609.0,2.5663050000000003,2.524206,45.82031249999997,2.5566109690693963,2.5742610859059947,-0.01765011683659834,-0.005238761885229943,-0.012411354951368397,2.5663050000000003,0.06000792469595348,2.6863208493919073,2.4462891506080933,-0.0014243886998496214
2025-02-05 01:00:00,2.5237,2.5646,2.4984,2.5023,10624632.0,2.565155,2.5226520000000003,41.36916437818749,2.5482554353664124,2.5689306350981433,-0.02067519973173093,-0.008326049454530141,-0.01234915027720079,2.565155,0.06104650923249519,2.6872480184649903,2.4430619815350094,-0.008518900071321056
2025-02-05 02:00:00,2.5023,2.5314,2.4702,2.5188,16548785.0,2.5622350000000003,2.525154,37.16628126970781,2.5437238299254257,2.565217254720503,-0.02149342479507732,-0.010959524522639577,-0.010533900272437743,2.5622350000000003,0.06183170090529244,2.685898401810585,2.4385715981894154,0.006593933581105382
2025-02-05 03:00:00,2.5187,2.5286,2.4944,2.5061,9682740.0,2.56324,2.533324,39.063190455147996,2.537935548398437,2.5608381988152806,-0.022902650416843695,-0.013348149701480402,-0.009554500715363293,2.56324,0.06068000104083081,2.6846000020816616,2.4418799979183383,-0.005042083531840658
2025-02-05 04:00:00,2.5061,2.5187,2.4909,2.5079,6168503.0,2.56368,2.5404240000000002,31.118881118881063,2.5333146947986775,2.5569168507548894,-0.023602155956211845,-0.015398950952426691,-0.008203205003785154,2.56368,0.0602205997278206,2.6841211994556415,2.443238800544359,0.0007182474761580071
2025-02-05 05:00:00,2.5079,2.5409,2.4856,2.5348,9166024.0,2.5648500000000003,2.545942,38.98610396294391,2.5335432032911887,2.5552785655137864,-0.021735362222597754,-0.016666233206460903,-0.005069129016136851,2.5648500000000003,0.05937276089960397,2.6835955217992082,2.4461044782007924,0.010726105506599248
2025-02-05 06:00:00,2.5348,2.5396,2.4886,2.4961,10006123.0,2.561325,2.553086,35.55503402957052,2.5277827104771595,2.5508949680683206,-0.02311225759116109,-0.01795543808340094,-0.00515681950776015,2.561325,0.06132414202201516,2.6839732840440305,2.4386767159559697,-0.01526747672400186
2025-02-05 07:00:00,2.4962,2.5205,2.4862,2.511,8050625.0,2.55736,2.557442,36.58198614318705,2.525200755019135,2.547939785248445,-0.022739030229309787,-0.01891215651258271,-0.0038268737167270785,2.55736,0.06191292187206393,2.681185843744128,2.433534156255872,0.0059693121269179805
2025-02-05 08:00:00,2.511,2.5256,2.4961,2.5166,6880622.0,2.551145,2.561426,34.32193255202104,2.523877561939268,2.545618319674486,-0.021740757735217997,-0.019477876757109765,-0.0022628809781082317,2.551145,0.05926786184238373,2.6696807236847673,2.4326092763152327,0.002230187176423648
2025-02-05 09:00:00,2.5165,2.5437,2.4995,2.5078,11732273.0,2.54628,2.5629860000000004,39.06888102368637,2.5214040908716884,2.5428169626615613,-0.021412871789872945,-0.0198648757636624,-0.0015479960262105436,2.54628,0.058595487521601944,2.6634709750432037,2.429089024956796,-0.0034967813716919594
2025-02-05 10:00:00,2.5076,2.5294,2.5046,2.5185,5335063.0,2.53925,2.566124,46.05734767025087,2.5209573076606593,2.5410157061681122,-0.020058398507452946,-0.01990358031242051,-0.00015481819503243566,2.53925,0.052460586709397544,2.644171173418795,2.434328826581205,0.00426668793364704
2025-02-05 11:00:00,2.5186,2.556,2.5186,2.5496,12760050.0,2.53571,2.56965,68.47745750184768,2.5253638757128654,2.541651579785289,-0.016287704072423637,-0.019180405064421136,0.0028927009919974996,2.53571,0.04896901168353964,2.6336480233670794,2.4377719766329204,0.012348620210442585
2025-02-05 12:00:00,2.5496,2.5692,2.5227,2.53,13536524.0,2.53125,2.57161,52.95964125560536,2.5260771256031935,2.5407884998011934,-0.014711374197999838,-0.018286598891136877,0.003575224693137039,2.53125,0.04485386212320975,2.6209577242464195,2.4415422757535805,-0.007687480389080625
2025-02-05 13:00:00,2.5301,2.548,2.5214,2.5432,8402202.0,2.52705,2.575034,53.50177304964539,2.528711413971933,2.5409671294455496,-0.01225571547361648,-0.017080422207632798,0.004824706734016318,2.52705,0.03893929823928409,2.604928596478568,2.449171403521432,0.005217391304348062
2025-02-05 14:00:00,2.5432,2.5507,2.4965,2.5057,14615534.0,2.51995,2.577976,46.51252408477842,2.5251711964377894,2.53835474948662,-0.013183553048830454,-0.01630104837587233,0.003117495327041874,2.51995,0.026852727000584536,2.573655454001169,2.466244545998831,-0.014745202893991838
2025-02-05 15:00:00,2.5057,2.5293,2.4761,2.5024,17526633.0,2.515665,2.5812340000000003,50.02072109407381,2.5216679354473603,2.5356914347098334,-0.014023499262473038,-0.01584553855319247,0.0018220392907194322,2.515665,0.021760255295511184,2.559185510591022,2.4721444894089775,-0.0013169972462784285
2025-02-05 16:00:00,2.5023,2.509,2.4237,2.4546,25039833.0,2.51115,2.582866,38.224504768892146,2.511349791532382,2.529684661768364,-0.018334870235982237,-0.016343404889750425,-0.001991465346231812,2.51115,0.02456271243378414,2.5602754248675685,2.462024575132432,-0.019101662404092057
2025-02-05 17:00:00,2.4547,2.4742,2.3877,2.3907,26001721.0,2.508205,2.57964,32.180358245830746,2.4927882851427845,2.519389501637374,-0.026601216494589686,-0.018394967210718278,-0.008206249283871408,2.508205,0.034035236771686815,2.5762754735433733,2.4401345264566263,-0.026032754827670646
2025-02-05 18:00:00,2.3908,2.4204,2.3384,2.3671,36349037.0,2.5007200000000003,2.5747739999999997,29.62962962962969,2.4734516258900485,2.5081087978123837,-0.034657171922335195,-0.021647408153041663,-0.013009763769293532,2.5007200000000003,0.04629754568917918,2.5933150913783587,2.408124908621642,-0.009871585728029264
2025-02-05 19:00:00,2.3671,2.443,2.3549,2.4374,22589622.0,2.49622,2.5700260000000004,37.48071979434441,2.467905221906964,2.5028711090855404,-0.034965887178576516,-0.024311103958148634,-0.010654783220427882,2.49622,0.047913514190724926,2.59204702838145,2.40039297161855,0.029698787545942018
2025-02-05 20:00:00,2.4375,2.4631,2.3859,2.4208,22431098.0,2.49107,2.564852,39.73834832379388,2.4606582646905077,2.496791767671797,-0.036133502981289034,-0.026675583762776716,-0.009457919218512318,2.49107,0.050270563742083794,2.5916111274841676,2.3905288725158327,-0.00681053581685398
2025-02-05 21:00:00,2.4208,2.4336,2.3966,2.405,10202189.0,2.486205,2.558024,35.589994562262035,2.4520954547381217,2.489992377473886,-0.03789692273576417,-0.02891985155737421,-0.008977071178389962,2.486205,0.05371661974511848,2.593638239490237,2.378771760509763,-0.006526768010575057
